0.000,"Info","2021-04-23 00:50:24","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Z8E63AA_B_220421_11"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","8E63AA"
"TIME","","","ARENA","ACTION","ZONE"
601.304,"Info","Arena",1,"Enter_Zone",1
601.304,"Info","Arena",2,"Enter_Zone",4
601.304,"Info","Arena",3,"Enter_Zone",2
601.304,"Info","Arena",4,"Enter_Zone",3
601.304,"Info","Arena",5,"Enter_Zone",3
601.304,"Info","Arena",6,"Enter_Zone",4
601.304,"Info","Arena",8,"Enter_Zone",3
601.304,"Info","Arena",10,"Enter_Zone",4
601.304,"Info","Arena",11,"Enter_Zone",3
601.304,"Info","Arena",12,"Enter_Zone",4
601.304,"Info","Arena",13,"Enter_Zone",3
601.304,"Info","Arena",14,"Enter_Zone",3
601.304,"Info","Arena",15,"Enter_Zone",4
613.034,"Info","Arena",7,"Enter_Zone",4
632.131,"Info","Arena",7,"Exit_Zone",4
632.131,"Info","Arena",7,"Enter_Zone",3
632.164,"Info","Arena",7,"Exit_Zone",3
632.164,"Info","Arena",7,"Enter_Zone",4
632.297,"Info","Arena",7,"Exit_Zone",4
632.297,"Info","Arena",7,"Enter_Zone",3
632.331,"Info","Arena",7,"Exit_Zone",3
632.331,"Info","Arena",7,"Enter_Zone",4
632.497,"Info","Arena",7,"Exit_Zone",4
632.497,"Info","Arena",7,"Enter_Zone",3
632.531,"Info","Arena",7,"Exit_Zone",3
632.531,"Info","Arena",7,"Enter_Zone",4
632.564,"Info","Arena",7,"Exit_Zone",4
632.564,"Info","Arena",7,"Enter_Zone",3
632.600,"Info","Arena",7,"Exit_Zone",3
632.600,"Info","Arena",7,"Enter_Zone",4
632.664,"Info","Arena",7,"Exit_Zone",4
632.664,"Info","Arena",7,"Enter_Zone",3
633.100,"Info","Arena",7,"Exit_Zone",3
633.100,"Info","Arena",7,"Enter_Zone",4
633.131,"Info","Arena",7,"Exit_Zone",4
633.131,"Info","Arena",7,"Enter_Zone",3
633.164,"Info","Arena",7,"Exit_Zone",3
633.164,"Info","Arena",7,"Enter_Zone",4
633.330,"Info","Arena",7,"Exit_Zone",4
633.330,"Info","Arena",7,"Enter_Zone",3
633.433,"Info","Arena",7,"Exit_Zone",3
633.433,"Info","Arena",7,"Enter_Zone",4
633.464,"Info","Arena",7,"Exit_Zone",4
633.464,"Info","Arena",7,"Enter_Zone",3
640.599,"Info","Arena",7,"Exit_Zone",3
640.599,"Info","Arena",7,"Enter_Zone",4
640.629,"Info","Arena",7,"Exit_Zone",4
640.629,"Info","Arena",7,"Enter_Zone",3
646.195,"Info","Arena",7,"Exit_Zone",3
646.195,"Info","Arena",7,"Enter_Zone",4
646.228,"Info","Arena",7,"Exit_Zone",4
646.228,"Info","Arena",7,"Enter_Zone",3
662.526,"Info","Arena",7,"Exit_Zone",3
662.526,"Info","Arena",7,"Enter_Zone",4
662.558,"Info","Arena",7,"Exit_Zone",4
662.558,"Info","Arena",7,"Enter_Zone",3
662.625,"Info","Arena",7,"Exit_Zone",3
662.625,"Info","Arena",7,"Enter_Zone",4
662.658,"Info","Arena",7,"Exit_Zone",4
662.658,"Info","Arena",7,"Enter_Zone",3
662.761,"Info","Arena",7,"Exit_Zone",3
662.761,"Info","Arena",7,"Enter_Zone",4
662.792,"Info","Arena",7,"Exit_Zone",4
662.792,"Info","Arena",7,"Enter_Zone",3
663.025,"Info","Arena",7,"Exit_Zone",3
663.025,"Info","Arena",7,"Enter_Zone",4
663.094,"Info","Arena",7,"Exit_Zone",4
663.094,"Info","Arena",7,"Enter_Zone",3
663.225,"Info","Arena",7,"Exit_Zone",3
663.225,"Info","Arena",7,"Enter_Zone",4
663.261,"Info","Arena",7,"Exit_Zone",4
663.261,"Info","Arena",7,"Enter_Zone",3
663.427,"Info","Arena",7,"Exit_Zone",3
663.427,"Info","Arena",7,"Enter_Zone",4
663.458,"Info","Arena",7,"Exit_Zone",4
663.458,"Info","Arena",7,"Enter_Zone",3
663.594,"Info","Arena",7,"Exit_Zone",3
663.594,"Info","Arena",7,"Enter_Zone",4
663.625,"Info","Arena",7,"Exit_Zone",4
663.625,"Info","Arena",7,"Enter_Zone",3
663.761,"Info","Arena",7,"Exit_Zone",3
663.761,"Info","Arena",7,"Enter_Zone",4
663.825,"Info","Arena",7,"Exit_Zone",4
663.825,"Info","Arena",7,"Enter_Zone",3
664.025,"Info","Arena",7,"Exit_Zone",3
664.025,"Info","Arena",7,"Enter_Zone",4
664.058,"Info","Arena",7,"Exit_Zone",4
664.058,"Info","Arena",7,"Enter_Zone",3
664.094,"Info","Arena",7,"Exit_Zone",3
664.094,"Info","Arena",7,"Enter_Zone",4
664.125,"Info","Arena",7,"Exit_Zone",4
664.125,"Info","Arena",7,"Enter_Zone",3
664.225,"Info","Arena",7,"Exit_Zone",3
664.225,"Info","Arena",7,"Enter_Zone",4
664.261,"Info","Arena",7,"Exit_Zone",4
664.261,"Info","Arena",7,"Enter_Zone",3
664.291,"Info","Arena",7,"Exit_Zone",3
664.291,"Info","Arena",7,"Enter_Zone",4
664.458,"Info","Arena",7,"Exit_Zone",4
664.458,"Info","Arena",7,"Enter_Zone",3
664.594,"Info","Arena",7,"Exit_Zone",3
664.594,"Info","Arena",7,"Enter_Zone",4
664.624,"Info","Arena",7,"Exit_Zone",4
664.624,"Info","Arena",7,"Enter_Zone",3
664.658,"Info","Arena",7,"Exit_Zone",3
664.658,"Info","Arena",7,"Enter_Zone",4
664.691,"Info","Arena",7,"Exit_Zone",4
664.691,"Info","Arena",7,"Enter_Zone",3
664.724,"Info","Arena",7,"Exit_Zone",3
664.724,"Info","Arena",7,"Enter_Zone",4
664.761,"Info","Arena",7,"Exit_Zone",4
664.761,"Info","Arena",7,"Enter_Zone",3
664.858,"Info","Arena",7,"Exit_Zone",3
664.858,"Info","Arena",7,"Enter_Zone",4
664.958,"Info","Arena",7,"Exit_Zone",4
664.958,"Info","Arena",7,"Enter_Zone",3
