0.000,"Info","2021-04-22 23:17:41","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Z8E63AA_B_220421_9"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","8E63AA"
"TIME","","","ARENA","ACTION","ZONE"
601.367,"Info","Arena",1,"Enter_Zone",4
601.367,"Info","Arena",2,"Enter_Zone",4
601.367,"Info","Arena",3,"Enter_Zone",1
601.367,"Info","Arena",4,"Enter_Zone",4
601.367,"Info","Arena",5,"Enter_Zone",4
601.367,"Info","Arena",6,"Enter_Zone",2
601.367,"Info","Arena",7,"Enter_Zone",4
601.367,"Info","Arena",8,"Enter_Zone",4
601.367,"Info","Arena",9,"Enter_Zone",3
601.367,"Info","Arena",10,"Enter_Zone",4
601.367,"Info","Arena",11,"Enter_Zone",3
601.367,"Info","Arena",12,"Enter_Zone",2
601.367,"Info","Arena",13,"Enter_Zone",1
601.367,"Info","Arena",14,"Enter_Zone",4
601.367,"Info","Arena",15,"Enter_Zone",3
613.531,"Info","Arena",4,"Exit_Zone",4
613.531,"Info","Arena",4,"Enter_Zone",2
613.565,"Info","Arena",4,"Exit_Zone",2
613.565,"Info","Arena",4,"Enter_Zone",4
613.598,"Info","Arena",4,"Exit_Zone",4
613.598,"Info","Arena",4,"Enter_Zone",2
613.668,"Info","Arena",4,"Exit_Zone",2
613.668,"Info","Arena",4,"Enter_Zone",4
613.765,"Info","Arena",4,"Exit_Zone",4
613.765,"Info","Arena",4,"Enter_Zone",2
613.798,"Info","Arena",4,"Exit_Zone",2
613.798,"Info","Arena",4,"Enter_Zone",4
616.065,"Info","Arena",4,"Exit_Zone",4
616.065,"Info","Arena",4,"Enter_Zone",2
616.098,"Info","Arena",4,"Exit_Zone",2
616.098,"Info","Arena",4,"Enter_Zone",4
616.168,"Info","Arena",4,"Exit_Zone",4
616.168,"Info","Arena",4,"Enter_Zone",2
616.364,"Info","Arena",4,"Exit_Zone",2
616.364,"Info","Arena",4,"Enter_Zone",4
616.531,"Info","Arena",4,"Exit_Zone",4
616.531,"Info","Arena",4,"Enter_Zone",2
624.396,"Info","Arena",15,"Exit_Zone",3
624.396,"Info","Arena",15,"Enter_Zone",4
624.429,"Info","Arena",15,"Exit_Zone",4
624.429,"Info","Arena",15,"Enter_Zone",3
625.666,"Info","Arena",15,"Exit_Zone",3
625.666,"Info","Arena",15,"Enter_Zone",4
625.696,"Info","Arena",15,"Exit_Zone",4
625.696,"Info","Arena",15,"Enter_Zone",3
625.832,"Info","Arena",15,"Exit_Zone",3
625.832,"Info","Arena",15,"Enter_Zone",4
625.862,"Info","Arena",15,"Exit_Zone",4
625.862,"Info","Arena",15,"Enter_Zone",3
625.999,"Info","Arena",15,"Exit_Zone",3
625.999,"Info","Arena",15,"Enter_Zone",4
626.029,"Info","Arena",15,"Exit_Zone",4
626.029,"Info","Arena",15,"Enter_Zone",3
626.762,"Info","Arena",15,"Exit_Zone",3
626.762,"Info","Arena",15,"Enter_Zone",4
626.796,"Info","Arena",15,"Exit_Zone",4
626.796,"Info","Arena",15,"Enter_Zone",3
626.832,"Info","Arena",15,"Exit_Zone",3
626.832,"Info","Arena",15,"Enter_Zone",4
626.862,"Info","Arena",15,"Exit_Zone",4
626.862,"Info","Arena",15,"Enter_Zone",3
627.165,"Info","Arena",15,"Exit_Zone",3
627.165,"Info","Arena",15,"Enter_Zone",4
627.195,"Info","Arena",15,"Exit_Zone",4
627.195,"Info","Arena",15,"Enter_Zone",3
627.229,"Info","Arena",15,"Exit_Zone",3
627.229,"Info","Arena",15,"Enter_Zone",4
627.332,"Info","Arena",15,"Exit_Zone",4
627.332,"Info","Arena",15,"Enter_Zone",3
627.429,"Info","Arena",15,"Exit_Zone",3
627.429,"Info","Arena",15,"Enter_Zone",4
627.462,"Info","Arena",15,"Exit_Zone",4
627.462,"Info","Arena",15,"Enter_Zone",3
627.529,"Info","Arena",15,"Exit_Zone",3
627.529,"Info","Arena",15,"Enter_Zone",4
627.563,"Info","Arena",15,"Exit_Zone",4
627.563,"Info","Arena",15,"Enter_Zone",3
627.665,"Info","Arena",15,"Exit_Zone",3
627.665,"Info","Arena",15,"Enter_Zone",4
627.695,"Info","Arena",15,"Exit_Zone",4
627.695,"Info","Arena",15,"Enter_Zone",3
627.795,"Info","Arena",15,"Exit_Zone",3
627.795,"Info","Arena",15,"Enter_Zone",4
627.832,"Info","Arena",15,"Exit_Zone",4
627.832,"Info","Arena",15,"Enter_Zone",3
627.862,"Info","Arena",15,"Exit_Zone",3
627.862,"Info","Arena",15,"Enter_Zone",4
627.895,"Info","Arena",15,"Exit_Zone",4
627.895,"Info","Arena",15,"Enter_Zone",3
628.029,"Info","Arena",8,"Exit_Zone",4
628.029,"Info","Arena",8,"Enter_Zone",2
628.029,"Info","Arena",15,"Exit_Zone",3
628.029,"Info","Arena",15,"Enter_Zone",4
628.062,"Info","Arena",15,"Exit_Zone",4
628.062,"Info","Arena",15,"Enter_Zone",3
628.128,"Info","Arena",15,"Exit_Zone",3
628.128,"Info","Arena",15,"Enter_Zone",4
628.165,"Info","Arena",15,"Exit_Zone",4
628.165,"Info","Arena",15,"Enter_Zone",3
